,BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_WRK_DATE,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-PA,gt_LWM_STD_WGT,gt_MRM_WGT,gt_STD_WGT,gt_UPM_STD_WGT
77873,90.0,115.0,1950.84,210.53,1963.19,197.35,6.0,27.0,621.07,401.79,403.38,1403.0,593.48,7.5,5.5,4.8,99.9,99.9,99.9,2.5,0.0,1.3,0.0,1.9,1.7,0.1,-1.2,-0.5,220.0,1983.0,1985.14,252.0,252.43,20230404,2.4,1.4,1.8,1.3,1.8,1.4,1.9,1.3,1.9,0.0,0.0,0.0,0.0,1986.0,1936.7,1404.9,1404.9,1404.0,950.8,1466.7,1414.0,1403.0,10.469,10.8,10.737,11.005
77874,90.0,115.0,1950.44,210.53,1963.19,197.54,6.0,27.0,620.94,401.79,403.38,1403.0,593.48,6.0,4.1,3.3,99.9,99.9,99.9,3.1,0.0,2.0,0.0,0.0,1.0,1.8,0.9,1.8,220.0,1983.0,1983.72,252.0,252.73,20230404,2.4,1.4,1.8,1.3,1.8,1.4,1.9,1.3,1.9,0.0,0.0,0.0,0.0,1986.0,1936.7,1403.2,1403.7,1404.1,975.4,1465.5,1414.0,1403.0,10.469,10.82,10.737,11.005
77875,90.0,115.0,1951.18,210.29,1962.86,197.54,6.0,27.0,620.96,401.79,405.42,1403.0,593.37,8.7,4.2,4.8,6.9,8.1,9.3,3.1,0.0,2.0,0.0,0.0,2.6,2.8,1.3,1.8,220.0,1983.0,1983.36,252.0,252.76,20230404,2.4,1.4,1.8,1.3,1.8,1.4,1.9,1.3,1.9,0.0,0.0,0.0,0.0,1988.1,1936.7,1403.5,1403.8,1404.1,975.4,1467.3,1414.0,1403.0,10.469,10.84,10.737,11.005
77876,90.0,115.0,1951.18,210.61,1961.44,197.21,6.0,27.0,621.18,401.79,405.42,1403.0,593.24,8.7,5.3,4.8,7.0,8.1,9.3,3.4,0.0,2.0,1.9,0.3,2.6,2.2,1.3,1.8,220.0,1983.0,1984.07,252.0,252.78,20230404,2.4,1.4,1.8,1.3,1.8,1.4,1.9,1.3,1.9,0.0,0.0,0.0,0.0,1988.1,1936.7,1403.5,1403.8,1404.0,611.5,1466.4,1414.0,1403.0,10.469,10.82,10.737,11.005
77877,90.0,115.0,1952.72,210.61,1962.12,197.9,6.0,27.0,621.33,401.79,403.38,1403.0,593.14,8.2,5.3,8.8,7.0,6.1,7.0,3.4,0.0,1.7,1.9,0.0,2.3,0.9,1.1,0.9,220.0,1983.0,1985.85,252.0,252.98,20230404,2.4,1.4,1.8,1.0,1.8,1.4,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.7,1936.7,1404.4,1405.2,1404.7,875.5,1466.1,1414.0,1403.0,10.469,10.82,10.737,11.005
77878,90.0,115.0,1952.72,210.75,1962.12,197.9,6.0,27.0,621.33,401.79,405.42,1403.0,593.25,7.1,5.3,8.8,6.0,5.0,6.6,3.1,0.0,1.3,0.0,0.0,1.0,0.9,1.1,0.9,220.0,1983.0,1985.85,252.0,252.98,20230404,2.4,1.4,1.8,1.0,1.8,1.4,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.7,1936.7,1404.4,1405.2,1404.7,875.5,1466.1,1414.0,1403.0,10.469,10.86,10.737,11.005
77879,90.0,115.0,1953.79,210.84,1962.3,196.76,6.0,27.0,621.09,401.79,403.38,1403.0,593.43,7.1,5.3,4.6,6.0,4.6,6.6,0.0,0.0,0.0,1.2,0.0,1.3,3.2,1.8,2.2,220.0,1983.0,1984.43,252.0,252.72,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.6,1936.7,1404.4,1405.2,1404.2,703.1,1466.1,1414.0,1403.0,10.469,10.84,10.737,11.005
77880,90.0,115.0,1951.58,210.84,1962.3,197.95,6.0,27.0,621.09,401.79,402.37,1403.0,593.43,4.4,5.0,4.6,6.0,4.6,6.6,1.2,0.0,1.7,1.2,0.9,1.3,3.2,1.8,2.2,220.0,1983.0,1983.36,252.0,253.19,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.6,1936.7,1404.6,1405.2,1404.4,703.1,1464.9,1414.0,1403.0,10.469,10.83,10.737,11.005
77881,90.0,115.0,1951.89,210.48,1961.59,197.95,6.0,27.0,620.82,401.79,403.38,1403.0,593.48,6.0,5.0,4.6,5.2,6.8,7.2,3.4,0.0,1.7,0.0,0.0,1.0,5.6,1.8,3.2,220.0,1983.0,1981.94,252.0,253.19,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.7,1936.7,1404.6,1404.9,1404.4,502.8,1465.8,1414.0,1403.0,10.469,10.88,10.737,11.005
77882,90.0,115.0,1951.22,211.13,1959.57,197.33,6.0,27.0,621.08,401.79,401.35,1403.0,593.48,6.0,5.0,4.4,5.2,6.8,7.2,3.4,0.0,1.7,0.0,1.9,2.0,1.8,0.4,1.1,220.0,1983.0,1981.94,252.0,253.19,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.2,1936.7,1403.4,1403.8,1404.4,20.7,1465.8,1414.0,1403.0,10.469,10.84,10.737,11.005
77883,90.0,115.0,1952.76,211.13,1967.99,198.24,6.0,27.0,621.08,401.79,403.38,1403.0,593.35,5.9,5.9,5.9,5.1,4.5,6.3,0.0,0.0,1.3,0.6,1.9,2.0,1.8,0.4,1.1,220.0,1983.0,1981.94,252.0,253.29,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.2,1936.7,1404.4,1404.1,1404.3,15.1,1465.2,1414.0,1403.0,10.469,10.79,10.737,11.005
77884,90.0,115.0,1952.76,210.8,1967.99,198.24,6.0,27.0,621.24,401.79,402.87,1403.0,593.37,6.4,5.9,5.9,7.6,8.1,9.5,1.5,0.0,1.7,0.9,1.5,2.6,1.3,1.3,2.8,220.0,1983.0,1983.01,252.0,253.65,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.5,1936.7,1404.6,1404.3,1404.4,809.1,1465.2,1414.0,1403.0,10.469,10.81,10.737,11.005
77885,90.0,115.0,1951.72,210.8,1962.6,197.07,6.0,27.0,621.38,401.79,403.38,1403.0,593.37,8.2,5.0,5.5,7.6,8.1,9.5,1.5,0.0,1.7,4.1,-2.8,3.9,1.3,1.3,2.8,220.0,1983.0,1983.01,252.0,254.11,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.5,1936.7,1404.6,1404.9,1404.8,809.1,1464.6,1414.0,1403.0,10.469,10.86,10.737,11.005
77886,90.0,115.0,1951.06,210.58,1962.6,195.73,6.0,27.0,621.38,401.79,402.37,1403.0,593.18,8.2,5.0,5.5,99.9,99.9,99.9,0.0,0.0,0.0,4.1,1.2,3.9,1.8,0.1,0.9,220.0,1983.0,1983.01,252.0,254.63,20230404,2.4,1.0,1.8,1.0,1.8,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1968.9,1936.7,1404.6,1404.9,1404.8,629.9,1464.9,1414.0,1403.0,10.469,10.87,10.737,11.005
77887,90.0,115.0,1951.06,211.16,1962.06,198.75,6.0,27.0,621.15,401.79,403.38,1403.0,593.36,7.5,4.8,4.8,99.9,99.9,99.9,0.0,0.0,0.0,1.9,1.2,3.2,1.8,0.1,0.9,220.0,1983.0,1985.14,252.0,255.31,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.4,1936.7,1404.6,1404.4,1404.0,637.3,1464.9,1414.0,1403.0,10.469,10.88,10.737,11.005
77888,90.0,115.0,1951.3,211.16,1962.39,198.75,6.0,27.0,621.01,401.79,402.88,1403.0,593.36,5.3,4.4,3.9,99.9,99.9,99.9,2.2,0.0,2.3,1.9,1.2,2.3,1.3,-0.8,0.1,220.0,1983.0,1985.14,252.0,255.82,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.7,1936.7,1404.7,1404.4,1404.0,637.3,1464.8,1414.0,1403.0,10.469,10.9,10.737,11.005
77889,90.0,115.0,1951.3,211.14,1962.39,197.55,6.0,27.0,621.14,401.79,403.89,1403.0,593.31,7.8,5.0,4.6,99.9,99.9,99.9,2.2,0.0,2.3,1.9,0.0,1.7,2.2,0.7,4.1,220.0,1983.0,1984.78,252.0,256.54,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.7,1936.7,1404.7,1404.4,1404.3,254.8,1465.8,1414.0,1403.0,10.469,10.92,10.737,11.005
77890,90.0,115.0,1951.3,211.14,1962.39,197.97,6.0,27.0,621.14,401.79,402.37,1403.0,593.31,99.9,5.0,4.6,5.6,7.3,8.4,0.0,0.0,0.0,0.3,0.9,1.3,2.2,0.7,4.1,220.0,1983.0,1984.78,252.0,256.54,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.7,1936.7,1404.4,1404.7,1405.2,568.8,1466.5,1414.0,1403.0,10.469,10.99,10.737,11.005
77891,90.0,115.0,1950.15,210.9,1962.86,197.97,6.0,27.0,621.22,401.79,402.88,1403.0,593.25,99.9,5.1,4.8,5.6,7.3,8.4,3.1,0.0,1.0,0.3,0.0,1.7,1.8,0.4,1.3,220.0,1983.0,1984.78,252.0,253.31,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1967.9,1936.7,1404.4,1404.7,1405.2,885.3,1466.5,1414.0,1403.0,10.469,10.91,10.737,11.005
77892,90.0,115.0,1950.91,210.99,1962.86,197.58,6.0,27.0,621.42,401.79,403.38,1403.0,593.23,8.0,5.1,4.8,5.4,4.6,7.2,3.4,0.0,2.6,0.0,1.2,1.7,1.1,0.7,0.9,220.0,1983.0,1985.85,252.0,252.8,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1985.5,1936.7,1404.1,1404.1,1404.2,885.3,1464.9,1414.0,1403.0,10.469,10.89,10.737,11.005
77893,90.0,115.0,1951.01,210.99,1961.8,198.33,6.0,27.0,621.42,401.79,403.89,1403.0,593.25,8.0,4.1,4.4,5.4,4.3,7.2,3.4,0.0,2.6,0.0,2.8,1.3,5.0,3.7,4.6,220.0,1983.0,1985.85,252.0,252.78,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1986.2,1936.7,1404.3,1405.5,1404.5,1015.4,1472.9,1414.0,1403.0,10.469,10.87,10.737,11.005
77894,90.0,115.0,1953.37,210.7,1963.49,198.33,6.0,27.0,621.01,401.79,402.87,1403.0,593.25,8.0,5.7,5.3,4.5,5.5,5.9,0.0,0.0,0.0,0.0,2.8,1.3,5.0,3.7,4.6,220.0,1983.0,1984.07,252.0,252.78,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1986.2,1936.7,1404.4,1405.5,1404.5,642.9,1472.9,1414.0,1403.0,10.469,10.92,10.737,11.005
77895,90.0,115.0,1953.37,210.7,1963.49,198.33,6.0,27.0,620.89,401.79,401.86,1403.0,593.22,7.7,5.7,5.3,99.9,99.9,99.9,0.0,0.0,0.0,0.0,2.8,1.7,5.0,3.2,4.6,220.0,1983.0,1982.29,252.0,252.54,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.1,1936.7,1404.4,1403.8,1404.2,993.4,1465.4,1414.0,1403.0,10.469,10.88,10.737,11.005
77896,90.0,115.0,1954.5,210.64,1963.37,198.05,6.0,27.0,621.03,401.79,403.38,1403.0,593.22,7.7,4.4,4.4,99.9,99.9,99.9,0.0,0.0,1.0,0.0,1.2,2.0,5.0,3.2,4.6,220.0,1983.0,1982.65,252.0,252.67,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1989.1,1936.7,1403.8,1404.0,1404.3,993.4,1464.8,1414.0,1403.0,10.469,10.9,10.737,11.005
77897,90.0,115.0,1950.44,210.88,1963.37,198.55,6.0,27.0,621.33,401.79,402.88,1403.0,593.12,6.0,5.5,4.6,4.9,3.7,6.1,3.1,0.0,1.7,0.0,1.2,2.0,1.8,0.9,1.3,220.0,1983.0,1983.01,252.0,252.76,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1966.2,1936.7,1404.4,1404.3,1404.3,1070.8,1464.8,1414.0,1403.0,10.469,10.88,10.737,11.005
77898,90.0,115.0,1951.89,211.08,1963.37,198.57,6.0,27.0,621.33,401.79,402.88,1403.0,593.14,7.7,5.5,5.9,4.9,5.4,6.3,3.1,0.0,1.7,0.6,1.2,1.7,1.8,1.1,1.3,220.0,1983.0,1983.36,252.0,252.76,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1967.3,1936.7,1404.4,1404.6,1404.2,930.9,1465.1,1414.0,1403.0,10.469,10.89,10.737,11.005
77899,90.0,115.0,1951.89,211.08,1962.86,198.57,6.0,27.0,621.26,401.79,401.35,1403.0,593.21,8.0,6.4,7.2,4.2,5.4,6.3,3.4,0.0,1.0,0.0,0.0,1.7,1.3,1.1,1.1,220.0,1983.0,1983.36,252.0,252.6,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1991.1,1936.7,1403.7,1404.6,1404.2,930.9,1465.1,1414.0,1403.0,10.469,10.86,10.737,11.005
77900,90.0,115.0,1950.94,209.62,1962.86,198.3,6.0,27.0,621.26,401.79,403.89,1403.0,593.29,8.0,6.4,7.2,2.7,3.0,4.1,3.8,0.0,2.3,0.0,1.2,1.0,1.3,0.9,0.9,220.0,1983.0,1983.01,252.0,252.62,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1991.1,1936.7,1403.7,1404.6,1403.7,1392.0,1464.9,1414.0,1403.0,10.469,10.84,10.737,11.005
77901,90.0,115.0,1952.76,210.89,1960.61,198.21,6.0,27.0,621.38,401.79,402.87,1403.0,593.44,7.7,3.5,3.9,5.2,5.0,7.5,3.8,0.0,2.3,0.0,1.2,1.7,1.1,0.4,0.9,220.0,1983.0,1984.78,252.0,252.87,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.3,1936.7,1403.4,1404.6,1403.2,1392.0,1464.9,1414.0,1403.0,10.469,10.86,10.737,11.005
77902,90.0,115.0,1952.76,210.89,1960.61,198.29,6.0,27.0,621.38,401.79,403.38,1403.0,593.44,7.1,5.9,5.3,6.0,5.5,7.5,3.1,0.0,1.0,0.0,1.5,1.7,1.1,0.9,1.3,220.0,1983.0,1984.78,252.0,252.87,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.3,1936.7,1404.3,1404.4,1404.5,523.5,1464.9,1414.0,1403.0,10.469,10.88,10.737,11.005
77903,90.0,115.0,1950.98,209.61,1960.73,198.29,6.0,27.0,621.08,401.79,402.37,1403.0,593.16,9.1,5.9,5.3,6.0,5.5,6.8,3.1,0.0,1.0,0.0,1.5,0.1,4.1,2.8,4.1,220.0,1983.0,1983.72,252.0,252.26,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.4,1936.7,1404.9,1406.2,1406.0,784.0,1464.8,1414.0,1403.0,10.469,10.87,10.737,11.005
77904,90.0,115.0,1953.03,210.25,1963.1,198.33,6.0,27.0,621.08,401.79,401.35,1403.0,593.09,9.1,5.5,5.1,5.8,5.2,6.4,0.0,0.0,0.0,0.0,1.9,1.0,4.1,2.8,4.1,220.0,1983.0,1983.72,252.0,252.07,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1990.4,1936.7,1404.9,1406.2,1406.0,784.0,1464.8,1414.0,1403.0,10.469,10.83,10.737,11.005
77905,90.0,115.0,1953.03,210.25,1963.1,198.33,6.0,27.0,621.11,401.79,402.37,1403.0,593.12,7.5,4.1,3.7,6.1,5.2,7.2,0.0,0.0,1.0,1.5,1.9,2.3,1.8,0.7,1.8,220.0,1983.0,1984.07,252.0,252.04,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1403.4,1936.7,1404.1,1404.4,1403.6,27.2,1464.8,1414.0,1403.0,10.469,10.83,10.737,11.005
77906,90.0,115.0,1954.12,208.63,1963.13,198.47,6.0,27.0,621.2,401.79,402.37,1403.0,593.35,8.4,4.1,5.7,6.1,3.9,7.2,0.0,0.0,1.0,1.5,1.9,2.3,1.8,0.4,1.3,220.0,1983.0,1984.78,252.0,252.36,20230404,2.4,0.9,1.9,1.0,1.9,0.9,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.1,1936.7,1404.1,1404.4,1404.1,585.4,1464.0,1414.0,1403.0,10.469,10.84,10.737,11.005
77907,90.0,115.0,1950.56,209.8,1963.84,198.47,6.0,27.0,621.22,401.79,402.87,1403.0,593.56,8.4,6.8,8.7,7.6,6.1,9.3,1.2,0.0,0.0,1.5,1.2,1.7,5.6,3.7,6.0,220.0,1983.0,1984.78,252.0,252.53,20230404,2.4,0.9,1.9,1.0,1.9,0.9,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.8,1936.7,1403.8,1403.5,1404.1,585.4,1463.6,1414.0,1403.0,10.469,10.83,10.737,11.005
77908,90.0,110.0,1950.56,209.8,1963.84,198.12,6.0,27.0,621.22,401.79,402.88,1403.0,593.56,5.5,6.8,8.7,99.9,99.9,99.9,2.5,0.0,2.3,1.5,0.0,1.7,2.2,2.2,2.2,220.0,1983.0,1984.43,252.0,252.53,20230404,2.4,0.9,1.9,1.0,1.9,0.9,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.8,1938.4,1404.1,1403.8,1404.3,423.1,1463.6,1414.0,1403.0,10.469,10.83,10.737,11.005
77909,90.0,110.0,1950.56,209.76,1963.84,198.42,6.0,27.0,621.14,401.79,403.38,1403.0,593.37,5.5,6.8,4.4,99.9,99.9,99.9,3.8,0.0,2.3,0.0,0.0,1.0,2.2,2.2,2.2,220.0,1983.0,1984.43,252.0,252.37,20230404,2.4,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,2160.2,1938.4,1404.1,1404.9,1404.3,956.4,1464.8,1414.0,1403.0,10.469,10.82,10.737,11.005
77910,90.0,110.0,1951.15,208.07,1963.43,198.42,6.0,27.0,620.98,401.79,402.87,1403.0,593.55,4.4,6.8,3.5,7.9,6.3,8.8,3.8,0.0,2.0,0.0,0.0,1.7,1.1,1.1,2.2,220.0,1983.0,1984.78,252.0,252.37,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,2160.2,1938.4,1404.1,1404.9,1404.3,956.4,1464.9,1414.0,1403.0,10.469,10.8,10.737,11.005
77911,90.0,110.0,1951.15,208.07,1959.52,196.82,6.0,27.0,620.96,401.79,401.86,1403.0,593.55,6.2,5.0,4.8,7.2,6.3,8.1,0.0,0.0,1.0,0.3,-0.3,1.7,0.9,1.1,2.2,220.0,1983.0,1984.78,252.0,252.23,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1987.9,1938.4,1405.2,1404.9,1404.9,930.0,1464.9,1414.0,1403.0,10.469,10.78,10.737,11.005
77912,90.0,110.0,1954.78,210.29,1962.06,197.68,6.0,27.0,621.01,401.79,402.37,1403.0,593.38,6.2,5.0,4.9,7.0,5.9,7.7,0.0,0.0,1.0,0.9,0.3,2.0,0.9,1.1,2.2,220.0,1983.0,1982.65,252.0,252.31,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.3,1936.7,1405.2,1404.9,1404.9,930.0,1466.2,1414.0,1403.0,10.469,10.79,10.737,11.005
77913,90.0,110.0,1954.78,210.29,1962.06,198.56,6.0,27.0,621.2,401.79,402.37,1403.0,593.31,7.8,5.7,6.7,7.0,5.7,6.8,0.0,0.0,0.0,0.0,2.2,2.0,3.2,2.2,3.2,220.0,1983.0,1980.87,252.0,252.33,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1988.3,1936.7,1404.7,1405.7,1405.0,631.7,1466.2,1414.0,1403.0,10.469,10.76,10.737,11.005
77914,90.0,110.0,1953.79,212.95,1964.05,198.42,6.0,27.0,621.2,401.79,401.86,1403.0,593.28,7.8,5.7,6.7,99.9,99.9,99.9,1.2,0.0,1.3,0.0,2.2,1.7,3.2,2.2,3.2,220.0,1983.0,1984.43,252.0,252.57,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1947.7,1936.7,1404.7,1405.7,1405.0,27.2,1466.8,1414.0,1403.0,10.469,10.82,10.737,11.005
77915,90.0,110.0,1950.27,212.95,1960.29,198.53,6.0,27.0,621.18,401.79,402.37,1403.0,593.28,6.4,3.7,3.3,99.9,99.9,99.9,1.2,0.0,1.3,0.0,1.2,2.0,2.2,0.4,1.1,220.0,1983.0,1984.43,252.0,252.37,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1936.3,1936.7,1404.7,1404.0,1403.8,885.6,1466.8,1414.0,1403.0,10.469,10.87,10.737,11.005
77916,90.0,110.0,1951.77,212.88,1962.3,198.86,6.0,27.0,621.05,401.79,401.35,1403.0,593.27,6.4,3.5,4.4,7.4,7.9,9.0,1.9,0.0,1.3,0.0,1.2,2.6,2.2,0.4,1.1,220.0,1983.0,1984.43,252.0,252.37,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1936.3,1936.7,1404.3,1403.8,1404.2,885.6,1467.0,1414.0,1403.0,10.469,10.85,10.737,11.005
77917,90.0,110.0,1951.77,212.29,1962.3,198.86,6.0,27.0,621.09,401.79,401.86,1403.0,593.27,7.5,5.1,4.4,7.2,7.9,8.8,2.2,0.0,1.3,1.9,1.2,2.6,4.6,4.6,6.5,220.0,1983.0,1983.36,252.0,252.5,20230404,2.0,1.0,1.9,1.0,1.9,1.0,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1987.7,1936.7,1404.3,1403.8,1404.2,882.0,1467.0,1414.0,1403.0,10.469,10.84,10.737,11.005
77918,90.0,110.0,1951.42,212.29,1961.92,198.68,6.0,27.0,621.09,401.79,401.35,1403.0,593.2,7.5,6.2,6.4,7.2,6.1,7.7,3.4,0.0,1.3,1.9,0.0,2.0,4.6,4.6,6.5,220.0,1983.0,1983.36,252.0,252.5,20230404,2.0,0.9,1.9,1.0,1.9,0.9,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1987.7,1936.7,1403.4,1403.1,1404.0,882.0,1465.7,1414.0,1403.0,10.469,10.84,10.737,11.005
77919,90.0,110.0,1951.42,211.92,1961.92,198.39,6.0,27.0,621.16,401.79,402.37,1403.0,593.2,7.3,6.2,6.4,6.9,6.1,7.5,3.4,0.0,1.3,0.0,1.5,1.3,0.4,0.1,1.3,220.0,1983.0,1985.14,252.0,252.39,20230404,2.0,0.9,1.9,1.0,1.9,0.9,1.9,1.0,1.9,0.0,0.0,0.0,0.0,1986.9,1936.7,1404.7,1404.4,1404.9,26.0,1465.2,1414.0,1403.0,10.469,10.84,10.737,11.005
77920,90.0,110.0,1954.83,212.18,1960.85,198.52,6.0,27.0,621.16,401.79,400.34,1403.0,593.12,7.3,5.3,4.6,6.1,6.3,7.0,0.0,0.0,0.0,0.0,1.5,1.3,6.5,4.1,6.0,220.0,1983.0,1985.14,252.0,252.49,20230404,2.0,0.9,2.0,1.0,2.0,0.9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1967.2,1936.7,1404.7,1404.4,1404.9,570.9,1465.2,1414.0,1403.0,10.469,10.84,10.737,11.005
77921,90.0,110.0,1954.12,212.18,1960.76,198.52,6.0,27.0,621.09,401.79,403.38,1403.0,593.12,7.1,5.1,5.5,6.1,6.3,7.0,2.5,0.0,0.0,0.0,2.2,1.0,6.5,4.1,6.0,220.0,1983.0,1983.36,252.0,252.5,20230404,2.0,0.9,2.0,0.9,2.0,0.9,2.0,0.9,2.0,0.0,0.0,0.0,0.0,1967.2,1936.7,1404.9,1404.9,1405.0,570.9,1464.9,1414.0,1403.0,10.469,10.86,10.737,11.005
